date,val_sessions,val_total_power
2022-01-14 11:14:00,31,199.90034567037418
2022-01-14 12:14:00,28,238.78931439251988
2022-01-14 13:14:00,23,210.88923215295716
2022-01-14 14:14:00,26,211.45159609896942
2022-01-14 15:14:00,28,211.69738641715682
2022-01-14 16:14:00,27,186.41844416725232
2022-01-14 17:14:00,35,399.3160863256968
2022-01-14 18:14:00,34,207.94205172559958
2022-01-14 19:14:00,42,351.3125530098291
2022-01-14 20:14:00,45,309.39034587855815
2022-01-14 21:14:00,39,248.14518945199956
2022-01-14 22:14:00,37,231.21822391532996
2022-01-14 23:14:00,33,211.05772692856186
2022-01-15 00:14:00,26,167.34756407117536
2022-01-15 01:14:00,20,132.63270159732193
2022-01-15 02:14:00,19,125.71771619954299
2022-01-15 03:14:00,15,97.55449247060358
2022-01-15 04:14:00,13,83.52305896455869
2022-01-15 05:14:00,8,50.24566594833564
2022-01-15 06:14:00,5,31.98140625733857
2022-01-15 07:14:00,8,50.72019913347535
2022-01-15 08:14:00,7,40.58992770779762
2022-01-15 09:14:00,17,107.37504099863011
2022-01-15 10:14:00,25,174.1199644773498
2022-01-15 11:14:00,16,124.1059528834039
2022-01-15 12:14:00,23,156.83266325278805
2022-01-15 13:14:00,22,158.8184654387766
2022-01-15 14:14:00,22,198.5010856923284
2022-01-15 15:14:00,25,201.90012062711747
2022-01-15 16:14:00,27,194.95493881051488
2022-01-15 17:14:00,27,177.04867191867274
2022-01-15 18:14:00,24,148.9371241922511
2022-01-15 19:14:00,25,152.2484601991592
2022-01-15 20:14:00,30,181.1794614377084
2022-01-15 21:14:00,32,213.28090047990452
2022-01-15 22:14:00,34,205.0776628380167
2022-01-15 23:14:00,30,173.50525514884822
2022-01-16 00:14:00,28,163.04340481791607
2022-01-16 01:14:00,27,154.03794690612202
2022-01-16 02:14:00,20,108.72483019932103
2022-01-16 03:14:00,17,92.75647140926412
2022-01-16 04:14:00,14,72.77134834176938
2022-01-16 05:14:00,12,59.71075893117997
2022-01-16 06:14:00,10,41.51640891738673
2022-01-16 07:14:00,9,37.576722539279295
2022-01-16 08:14:00,10,68.98615980273112
2022-01-16 09:14:00,15,110.2168693167814
2022-01-16 10:14:00,20,179.73705876957436
2022-01-16 11:14:00,12,124.68092894917437
2022-01-16 12:14:00,13,138.62574763423402
2022-01-16 13:14:00,15,145.17436009273698
2022-01-16 14:14:00,16,171.0155057774378
2022-01-16 15:14:00,24,180.59167942008045
2022-01-16 16:14:00,31,203.77386291629912
2022-01-16 17:14:00,32,233.48506976575166
2022-01-16 18:14:00,29,235.1728089854746
2022-01-16 19:14:00,29,176.15643530406177
2022-01-16 20:14:00,34,202.29380205704143
2022-01-16 21:14:00,39,234.48824351179633
2022-01-16 22:14:00,33,189.2868463879494
2022-01-16 23:14:00,26,157.62658218647596
2022-01-17 00:14:00,23,143.39598618839918
2022-01-17 01:14:00,22,130.085015477194
2022-01-17 02:14:00,20,118.48447199893312
2022-01-17 03:14:00,17,98.87894035372817
2022-01-17 04:14:00,12,70.91633739730739
2022-01-17 05:14:00,9,51.00787585884585
2022-01-17 06:14:00,9,85.74807020473634
2022-01-17 07:14:00,9,70.03764496776964
2022-01-17 08:14:00,11,59.47568534566025
2022-01-17 09:14:00,29,252.48467328892585
2022-01-17 10:14:00,32,262.6155304435822
2022-01-17 11:14:00,21,123.16849979489496
2022-01-17 12:14:00,20,162.94027247000554
2022-01-17 13:14:00,12,63.43251414024979
2022-01-17 14:14:00,14,168.5125901057871
2022-01-17 15:14:00,26,215.97348565784282
2022-01-17 16:14:00,27,155.13252550575328
2022-01-17 17:14:00,30,198.25681639605222
2022-01-17 18:14:00,38,228.17717901938383
2022-01-17 19:14:00,45,371.38030615616816
2022-01-17 20:14:00,45,279.5292618335904
2022-01-17 21:14:00,51,362.20834159910834
2022-01-17 22:14:00,45,280.09951019184524
2022-01-17 23:14:00,42,260.4109559834741
2022-01-18 00:14:00,33,203.99481740239366
2022-01-18 01:14:00,19,115.36848057829087
2022-01-18 02:14:00,17,102.36571735089903
2022-01-18 03:14:00,13,76.3627086780896
2022-01-18 04:14:00,9,54.01650629022699
2022-01-18 05:14:00,10,62.27733722841493
2022-01-18 06:14:00,8,49.16382005703953
2022-01-18 07:14:00,8,60.47883267845035
2022-01-18 08:14:00,15,103.9684379645382
2022-01-18 09:14:00,24,231.6546584558542
2022-01-18 10:14:00,26,202.28336314745565
2022-01-18 11:14:00,20,203.4064559920131
2022-01-18 12:14:00,13,105.98503517549446
2022-01-18 13:14:00,18,213.31440173954928
2022-01-18 14:14:00,17,179.77407706092384
2022-01-18 15:14:00,15,106.08870765994918
2022-01-18 16:14:00,15,84.86740779883044
2022-01-18 17:14:00,31,259.49258246416196
2022-01-18 18:14:00,38,243.76863727297348
2022-01-18 19:14:00,46,267.20787643970624
2022-01-18 20:14:00,46,245.2073077740621
2022-01-18 21:14:00,57,324.774686508814
2022-01-18 22:14:00,52,282.7906691954076
2022-01-18 23:14:00,46,253.154820332168
2022-01-19 00:14:00,33,182.93338635899897
2022-01-19 01:14:00,26,138.53533920710186
2022-01-19 02:14:00,23,119.72536369020769
2022-01-19 03:14:00,16,89.93174414193564
2022-01-19 04:14:00,10,52.195672565306424
2022-01-19 05:14:00,7,32.215431443043116
2022-01-19 06:14:00,5,21.26663227120046
2022-01-19 07:14:00,7,38.75272045631673
2022-01-19 08:14:00,14,79.47814635641494
2022-01-19 09:14:00,24,149.99729450226152
2022-01-19 10:14:00,31,198.17963654322148
2022-01-19 11:14:00,28,195.40129728477402
2022-01-19 12:14:00,26,210.84744690948142
2022-01-19 13:14:00,24,174.52069810661376
2022-01-19 14:14:00,23,151.34573159341093
2022-01-19 15:14:00,29,268.83295717472777
2022-01-19 16:14:00,26,223.2697879481604
2022-01-19 17:14:00,25,148.72559584380684
2022-01-19 18:14:00,36,222.93830245216023
2022-01-19 19:14:00,46,273.38676121862414
2022-01-19 20:14:00,44,279.5677670392976
2022-01-19 21:14:00,39,225.9580118531239
2022-01-19 22:14:00,31,169.50360013417986
2022-01-19 23:14:00,28,177.61687021267684
2022-01-20 00:14:00,19,95.61201476016664
2022-01-20 01:14:00,17,83.27709217883911
2022-01-20 02:14:00,14,61.52966653327051
2022-01-20 03:14:00,14,61.52966653327051
2022-01-20 04:14:00,11,41.88582307813486
2022-01-20 05:14:00,8,33.796984799948454
2022-01-20 06:14:00,6,21.36828871227546
2022-01-20 07:14:00,10,60.68180367866212
2022-01-20 08:14:00,13,58.871228247038616
2022-01-20 09:14:00,18,145.65646212736013
2022-01-20 10:14:00,21,150.88186033746365
2022-01-20 11:14:00,21,117.43713000801935
2022-01-20 12:14:00,19,108.82076903563811
2022-01-20 13:14:00,20,121.2791127936105
2022-01-20 14:14:00,23,152.6554098387093
2022-01-20 15:14:00,23,164.3471764642132
2022-01-20 16:14:00,30,204.13753554295388
2022-01-20 17:14:00,31,248.95960043956026
2022-01-20 18:14:00,36,229.6863492472697
2022-01-20 19:14:00,48,360.568756885693
2022-01-20 20:14:00,40,234.96836610742088
2022-01-20 21:14:00,35,229.02502840978048
2022-01-20 22:14:00,39,260.1447465091794
2022-01-20 23:14:00,36,208.8039144957919
2022-01-21 00:14:00,32,192.3090637309637
2022-01-21 01:14:00,27,193.66485563836352
2022-01-21 02:14:00,20,116.30157759154078
2022-01-21 03:14:00,15,86.86305646431221
2022-01-21 04:14:00,14,80.01281949748757
2022-01-21 05:14:00,10,54.72708686410192
2022-01-21 06:14:00,7,37.231045228933404
2022-01-21 07:14:00,9,71.44723401760162
2022-01-21 08:14:00,16,166.45396790793671
2022-01-21 09:14:00,30,304.1056710618615
2022-01-21 10:14:00,32,234.22354282472617
2022-01-21 11:14:00,29,266.2261269515356
2022-01-21 12:14:00,27,288.7170620416976
2022-01-21 13:14:00,24,186.98236180897698
2022-01-21 14:14:00,24,158.49364130157153
2022-01-21 15:14:00,20,234.2643753804101
2022-01-21 16:14:00,23,173.57106018143983
2022-01-21 17:14:00,28,214.07113355721265
2022-01-21 18:14:00,36,267.66020825964324
2022-01-21 19:14:00,41,238.26346484524578
2022-01-21 20:14:00,46,263.34033563402994
2022-01-21 21:14:00,44,290.2319311236678
2022-01-21 22:14:00,41,240.9625407635846
2022-01-21 23:14:00,33,174.56312931504468
2022-01-22 00:14:00,32,167.35110978763595
2022-01-22 01:14:00,30,158.8484377961371
2022-01-22 02:14:00,23,116.59523569532394
2022-01-22 03:14:00,16,77.55765255187035
2022-01-22 04:14:00,13,57.47075216293343
2022-01-22 05:14:00,12,51.40063530149771
2022-01-22 06:14:00,11,43.5788192202648
2022-01-22 07:14:00,13,56.73927376571935
2022-01-22 08:14:00,14,63.40786161465203
2022-01-22 09:14:00,17,159.44596391330967
2022-01-22 10:14:00,19,125.26168270325827
2022-01-22 11:14:00,27,207.29628707159227
2022-01-22 12:14:00,22,108.26777864534841
2022-01-22 13:14:00,29,216.57031567255888
2022-01-22 14:14:00,24,129.59030005958135
2022-01-22 15:14:00,21,174.16344069077718
2022-01-22 16:14:00,20,160.09449332956385
2022-01-22 17:14:00,27,163.1887301072089
2022-01-22 18:14:00,24,141.46031819145688
2022-01-22 19:14:00,29,219.672432267339
2022-01-22 20:14:00,30,185.66913366376087
2022-01-22 21:14:00,30,190.22292853225326
2022-01-22 22:14:00,25,137.96667020350847
2022-01-22 23:14:00,23,125.60856715885977
2022-01-23 00:14:00,19,99.90014890115522
2022-01-23 01:14:00,15,78.15593983612935
2022-01-23 02:14:00,11,53.03222860611378
2022-01-23 03:14:00,5,19.00477001801088
2022-01-23 04:14:00,5,19.00477001801088
2022-01-23 05:14:00,5,19.00477001801088
2022-01-23 06:14:00,4,12.608075803134847
2022-01-23 07:14:00,4,12.623533694453315
2022-01-23 08:14:00,7,32.6432587616699
2022-01-23 09:14:00,13,64.33765229587931
2022-01-23 10:14:00,13,92.45243354447089
2022-01-23 11:14:00,10,78.83292165172698
2022-01-23 12:14:00,13,120.8785199532029
2022-01-23 13:14:00,5,25.9650478931355
2022-01-23 14:14:00,8,36.253889481316975
2022-01-23 15:14:00,16,108.09760177264823
2022-01-23 16:14:00,18,119.80871712256678
2022-01-23 17:14:00,26,169.25828220313653
2022-01-23 18:14:00,28,159.0703507877624
2022-01-23 19:14:00,30,178.71263803981665
2022-01-23 20:14:00,34,235.06291750616808
2022-01-23 21:14:00,35,233.12989756822464
2022-01-23 22:14:00,33,195.93606044034254
2022-01-23 23:14:00,27,200.8872624754522
2022-01-24 00:14:00,21,130.27038432739067
2022-01-24 01:14:00,21,127.0932297141107
2022-01-24 02:14:00,18,108.39470185324856
2022-01-24 03:14:00,18,107.21021381126343
2022-01-24 04:14:00,12,67.90935022298419
2022-01-24 05:14:00,9,47.8888203716849
2022-01-24 06:14:00,7,34.692876329261
2022-01-24 07:14:00,7,36.53282401879406
2022-01-24 08:14:00,15,83.36718341164583
2022-01-24 09:14:00,27,152.86672496597222
2022-01-24 10:14:00,35,306.0633785605722
2022-01-24 11:14:00,28,202.12041184482902
2022-01-24 12:14:00,24,181.41398762237102
2022-01-24 13:14:00,22,196.51241760781224
2022-01-24 14:14:00,25,220.2788207356872
2022-01-24 15:14:00,26,172.45359757025173
2022-01-24 16:14:00,22,114.52845281226567
2022-01-24 17:14:00,25,141.96835946151958
2022-01-24 18:14:00,33,203.17047168709962
2022-01-24 19:14:00,41,277.3385224499552
2022-01-24 20:14:00,42,259.7481591853791
2022-01-24 21:14:00,37,209.1841015335125
2022-01-24 22:14:00,36,195.43403311906826
2022-01-24 23:14:00,32,179.74187101830555
2022-01-25 00:14:00,26,147.6167217217674
2022-01-25 01:14:00,21,165.610699285513
2022-01-25 02:14:00,15,79.55856140250464
2022-01-25 03:14:00,15,79.32030719165485
2022-01-25 04:14:00,12,59.93827450594581
2022-01-25 05:14:00,9,46.721688475530456
2022-01-25 06:14:00,10,69.05521885319877
2022-01-25 07:14:00,9,64.12233210985788
2022-01-25 08:14:00,11,129.53045726390812
2022-01-25 09:14:00,18,127.66313104601957
2022-01-25 10:14:00,27,169.20301208916277
2022-01-25 11:14:00,18,113.50022877685232
2022-01-25 12:14:00,16,129.7004432810379
2022-01-25 13:14:00,21,150.0250762695889
2022-01-25 14:14:00,24,277.43687596964577
2022-01-25 15:14:00,27,208.45725089178384
2022-01-25 16:14:00,25,230.09784871510138
2022-01-25 17:14:00,31,191.39806460767574
2022-01-25 18:14:00,35,267.99789593840546
2022-01-25 19:14:00,33,232.7883589546732
2022-01-25 20:14:00,36,203.0196739304315
2022-01-25 21:14:00,33,274.41724520383167
2022-01-25 22:14:00,38,216.55604110471697
2022-01-25 23:14:00,41,249.94235629369783
2022-01-26 00:14:00,34,197.67579419519964
2022-01-26 01:14:00,28,168.7250651746805
2022-01-26 02:14:00,22,134.70157038465246
2022-01-26 03:14:00,17,109.61945050054518
2022-01-26 04:14:00,15,96.42939047092018
2022-01-26 05:14:00,8,48.60277019892801
2022-01-26 06:14:00,5,29.381944913595735
2022-01-26 07:14:00,4,25.802987597631258
2022-01-26 08:14:00,11,66.97738498203819
2022-01-26 09:14:00,26,277.94676685932455
2022-01-26 10:14:00,22,131.45211177827107
2022-01-26 11:14:00,24,172.95731327562
2022-01-26 12:14:00,19,168.44914521767913
2022-01-26 13:14:00,21,168.10446441027753
2022-01-26 14:14:00,21,153.6225717616869
2022-01-26 15:14:00,18,194.29755257760837
2022-01-26 16:14:00,16,158.5068039120916
2022-01-26 17:14:00,25,216.51083108857972
2022-01-26 18:14:00,35,239.02711225223248
2022-01-26 19:14:00,44,272.1463675422742
2022-01-26 20:14:00,42,223.19699729891718
2022-01-26 21:14:00,49,279.27393711777665
2022-01-26 22:14:00,42,219.25234124400887
2022-01-26 23:14:00,35,177.60382180499693
2022-01-27 00:14:00,33,171.35794215713477
2022-01-27 01:14:00,28,134.90637981210892
2022-01-27 02:14:00,24,120.56329526400398
2022-01-27 03:14:00,21,107.11529435421784
2022-01-27 04:14:00,15,73.84216069508359
2022-01-27 05:14:00,12,59.286605139528035
2022-01-27 06:14:00,8,39.9267608008831
2022-01-27 07:14:00,8,40.038956681178476
2022-01-27 08:14:00,18,103.4867836592284
2022-01-27 09:14:00,25,158.70429247276286
2022-01-27 10:14:00,24,205.19896809462352
2022-01-27 11:14:00,18,102.5815890900757
2022-01-27 12:14:00,19,145.55698016561433
2022-01-27 13:14:00,24,162.71350691737797
2022-01-27 14:14:00,24,248.34964380784874
2022-01-27 15:14:00,25,277.8942739282465
2022-01-27 16:14:00,22,166.55937050804366
2022-01-27 17:14:00,30,274.60416192817337
2022-01-27 18:14:00,30,172.11682710870923
2022-01-27 19:14:00,31,280.556066204215
2022-01-27 20:14:00,38,234.50024688190993
2022-01-27 21:14:00,32,181.49178366578315
2022-01-27 22:14:00,34,205.33460842524306
2022-01-27 23:14:00,33,195.18841808708405
2022-01-28 00:14:00,27,200.35843618934376
2022-01-28 01:14:00,22,133.82617433707662
2022-01-28 02:14:00,15,88.57110916673813
2022-01-28 03:14:00,11,64.41080599667913
2022-01-28 04:14:00,9,51.37632562184235
2022-01-28 05:14:00,7,38.302840312825126
2022-01-28 06:14:00,6,34.330618090602904
2022-01-28 07:14:00,6,30.320882616310662
2022-01-28 08:14:00,12,61.761214476303635
2022-01-28 09:14:00,22,153.008081084069
2022-01-28 10:14:00,27,149.15123017608457
2022-01-28 11:14:00,23,189.1026237350267
2022-01-28 12:14:00,20,112.83555817763481
2022-01-28 13:14:00,22,117.58527475956669
2022-01-28 14:14:00,20,106.41335455725542
2022-01-28 15:14:00,16,85.13638886014581
2022-01-28 16:14:00,20,207.93358564443017
2022-01-28 17:14:00,24,187.27446707114174
2022-01-28 18:14:00,33,237.66882338929034
2022-01-28 19:14:00,33,198.21410278766095
2022-01-28 20:14:00,40,243.04226666152852
2022-01-28 21:14:00,43,251.59340540408985
2022-01-28 22:14:00,37,208.82356401178978
2022-01-28 23:14:00,31,175.19899827465
2022-01-29 00:14:00,25,139.10082795280331
2022-01-29 01:14:00,23,128.93632091054982
2022-01-29 02:14:00,16,91.3024180378013
2022-01-29 03:14:00,12,65.49969700089962
2022-01-29 04:14:00,12,65.49969700089962
2022-01-29 05:14:00,8,38.42903643034558
2022-01-29 06:14:00,8,38.990065554808325
2022-01-29 07:14:00,10,50.95454387402786
2022-01-29 08:14:00,13,70.44307982651013
2022-01-29 09:14:00,16,87.36347379186006
2022-01-29 10:14:00,19,207.88010804287472
2022-01-29 11:14:00,21,267.3202971635749
2022-01-29 12:14:00,19,121.10804399433182
2022-01-29 13:14:00,23,179.53896279454406
2022-01-29 14:14:00,20,104.35790940551344
2022-01-29 15:14:00,19,128.64005236298658
2022-01-29 16:14:00,19,117.14313612697056
2022-01-29 17:14:00,17,95.63274577523418
2022-01-29 18:14:00,26,206.65057590100352
2022-01-29 19:14:00,32,214.60484865815124
2022-01-29 20:14:00,34,196.95334744109203
2022-01-29 21:14:00,35,203.71340268627796
2022-01-29 22:14:00,43,294.38723930787694
2022-01-29 23:14:00,38,212.29995718810582
2022-01-30 00:14:00,35,179.5912561690715
2022-01-30 01:14:00,26,129.14070662707837
2022-01-30 02:14:00,19,90.79521877832369
2022-01-30 03:14:00,16,67.68255993567911
2022-01-30 04:14:00,9,38.50141463509834
2022-01-30 05:14:00,9,38.50141463509834
2022-01-30 06:14:00,8,30.172046391135424
2022-01-30 07:14:00,4,11.295493529862934
2022-01-30 08:14:00,10,101.00301509742198
2022-01-30 09:14:00,16,125.94674306996092
2022-01-30 10:14:00,16,134.55812797646496
2022-01-30 11:14:00,15,119.83127816920924
2022-01-30 12:14:00,20,171.79702767411493
2022-01-30 13:14:00,17,143.08999313496957
2022-01-30 14:14:00,16,190.33574815059598
2022-01-30 15:14:00,18,166.6273592276861
2022-01-30 16:14:00,17,154.24195172281452
2022-01-30 17:14:00,14,146.72708685297667
2022-01-30 18:14:00,19,134.19581724300295
2022-01-30 19:14:00,27,198.48879014683354
2022-01-30 20:14:00,31,186.10554397613262
2022-01-30 21:14:00,34,263.2159017327999
2022-01-30 22:14:00,34,246.0013050196592
2022-01-30 23:14:00,35,212.94612016383985
2022-01-31 00:14:00,27,163.08351060987127
2022-01-31 01:14:00,20,113.68495797072586
2022-01-31 02:14:00,14,79.87871622880148
2022-01-31 03:14:00,11,64.15080844414034
2022-01-31 04:14:00,10,57.20461178365797
2022-01-31 05:14:00,8,45.93761753779375
2022-01-31 06:14:00,7,37.54212154175153
2022-01-31 07:14:00,7,35.84862795200794
2022-01-31 08:14:00,8,40.40144178307804
2022-01-31 09:14:00,14,75.45175187954345
2022-01-31 10:14:00,16,153.03163436984136
2022-01-31 11:14:00,16,98.66890066701666
2022-01-31 12:14:00,14,115.93882228659953
2022-01-31 13:14:00,12,100.52973806434053
2022-01-31 14:14:00,19,206.49570168124586
2022-01-31 15:14:00,20,191.36983452069242
2022-01-31 16:14:00,23,232.13319571731628
2022-01-31 17:14:00,24,200.88359722470818
2022-01-31 18:14:00,20,115.2935471702242
2022-01-31 19:14:00,23,155.92254416446457
2022-01-31 20:14:00,31,177.84802980884274
2022-01-31 21:14:00,35,234.22639827029974
2022-01-31 22:14:00,41,268.74525040919787
2022-01-31 23:14:00,30,180.8333016182528
2022-02-01 00:14:00,30,174.61353085137222
2022-02-01 01:14:00,24,136.5735775670489
2022-02-01 02:14:00,17,100.02241757924926
2022-02-01 03:14:00,12,68.02617764886251
2022-02-01 04:14:00,8,43.805426805294374
2022-02-01 05:14:00,7,40.06610096259775
2022-02-01 06:14:00,6,33.058338233825715
2022-02-01 07:14:00,6,51.440291999672105
2022-02-01 08:14:00,5,25.837284947566598
2022-02-01 09:14:00,10,118.61639221739254
2022-02-01 10:14:00,7,67.91729323223649
2022-02-01 11:14:00,6,48.3050059678695
2022-02-01 12:14:00,13,231.81097508020162
2022-02-01 13:14:00,7,41.20618483891456
2022-02-01 14:14:00,13,108.78745903911465
2022-02-01 15:14:00,9,117.41841078436111
2022-02-01 16:14:00,12,98.85317465643583
2022-02-01 17:14:00,13,107.14056388542004
2022-02-01 18:14:00,21,164.23615098045673
2022-02-01 19:14:00,26,215.13524457759178
2022-02-01 20:14:00,29,170.98859960972902
2022-02-01 21:14:00,33,187.16567315167308
2022-02-01 22:14:00,35,202.50682417041799
2022-02-01 23:14:00,35,233.49154505728737
2022-02-02 00:14:00,28,163.14830590311985
2022-02-02 01:14:00,23,138.94139699045698
2022-02-02 02:14:00,21,126.32314880749897
2022-02-02 03:14:00,14,81.70923915646233
2022-02-02 04:14:00,10,58.81441251184002
2022-02-02 05:14:00,8,46.872377855447574
2022-02-02 06:14:00,7,42.460338684848075
2022-02-02 07:14:00,11,72.11752706119435
2022-02-02 08:14:00,15,152.88240218370075
2022-02-02 09:14:00,18,127.58073513130304
2022-02-02 10:14:00,14,85.98488233395294
2022-02-02 11:14:00,16,95.15000434072844
2022-02-02 12:14:00,15,99.29847064940608
2022-02-02 13:14:00,11,68.38957848232569
2022-02-02 14:14:00,17,118.62201551344856
2022-02-02 15:14:00,19,160.62313476553882
2022-02-02 16:14:00,24,229.88622805109065
2022-02-02 17:14:00,31,261.6350722993432
2022-02-02 18:14:00,28,166.04655036493668
2022-02-02 19:14:00,32,204.0922949294498
2022-02-02 20:14:00,32,188.65245415604772
2022-02-02 21:14:00,30,255.37281898535608
2022-02-02 22:14:00,40,316.63115224619924
2022-02-02 23:14:00,35,199.72534099132469
2022-02-03 00:14:00,33,187.59884154086663
2022-02-03 01:14:00,25,144.4399288817136
2022-02-03 02:14:00,24,157.49122856784481
2022-02-03 03:14:00,19,108.44363903223051
2022-02-03 04:14:00,17,95.33430675878057
2022-02-03 05:14:00,12,66.71010037703705
2022-02-03 06:14:00,12,64.49040926154919
2022-02-03 07:14:00,13,69.86996747779428
2022-02-03 08:14:00,18,129.72852495711362
2022-02-03 09:14:00,32,180.02470034277846
2022-02-03 10:14:00,37,331.0306555363784
2022-02-03 11:14:00,29,286.2695143072041
2022-02-03 12:14:00,34,375.8702657348831
2022-02-03 13:14:00,30,195.91433828609343
2022-02-03 14:14:00,28,175.02425128037254
2022-02-03 15:14:00,25,174.2079861706227
2022-02-03 16:14:00,26,156.62106031992488
2022-02-03 17:14:00,24,152.4181680616565
2022-02-03 18:14:00,36,331.02404592138436
2022-02-03 19:14:00,47,305.018939097444
2022-02-03 20:14:00,48,312.68128804267894
2022-02-03 21:14:00,39,244.01415950469502
2022-02-03 22:14:00,40,272.8105073484728
2022-02-03 23:14:00,37,223.80898515934075
2022-02-04 00:14:00,34,204.7761103327791
2022-02-04 01:14:00,24,139.22709438049247
2022-02-04 02:14:00,19,112.12403986805714
2022-02-04 03:14:00,15,87.5261722457407
2022-02-04 04:14:00,14,80.97401277730216
2022-02-04 05:14:00,8,46.967901515605604
2022-02-04 06:14:00,7,40.74642358160087
2022-02-04 07:14:00,6,35.665017642323875
2022-02-04 08:14:00,15,120.6560870429908
2022-02-04 09:14:00,27,215.88058753548108
2022-02-04 10:14:00,28,190.2780697504591
2022-02-04 11:14:00,24,199.78301317367578
2022-02-04 12:14:00,16,106.34144109188134
2022-02-04 13:14:00,12,71.03284253081252
2022-02-04 14:14:00,15,141.74818826926472
2022-02-04 15:14:00,20,112.57949165283749
2022-02-04 16:14:00,24,188.58101038381204
2022-02-04 17:14:00,31,219.27742281087356
2022-02-04 18:14:00,40,266.9428171920464
2022-02-04 19:14:00,46,260.9991120909164
2022-02-04 20:14:00,53,307.98562399474423
2022-02-04 21:14:00,46,282.86942110358837
2022-02-04 22:14:00,50,295.65164863841136
2022-02-04 23:14:00,40,231.56539825496304
2022-02-05 00:14:00,30,176.18170282249653
2022-02-05 01:14:00,20,112.71897862512087
2022-02-05 02:14:00,15,82.2983210601286
2022-02-05 03:14:00,9,55.298084293887875
2022-02-05 04:14:00,8,48.578084293887876
2022-02-05 05:14:00,8,48.578084293887876
2022-02-05 06:14:00,7,39.19598739693146
2022-02-05 07:14:00,7,39.39090803185209
2022-02-05 08:14:00,14,107.28926615314487
2022-02-05 09:14:00,14,113.33957363202246
2022-02-05 10:14:00,17,160.72622724877704
2022-02-05 11:14:00,18,208.76593595023442
2022-02-05 12:14:00,17,123.59292354757366
2022-02-05 13:14:00,18,135.97799346273368
2022-02-05 14:14:00,23,136.26778621478147
2022-02-05 15:14:00,21,128.9266205372087
2022-02-05 16:14:00,22,183.03267194295785
2022-02-05 17:14:00,27,210.8079815772156
2022-02-05 18:14:00,32,244.59965516709258
2022-02-05 19:14:00,29,218.22975610560013
2022-02-05 20:14:00,36,225.45452842734116
2022-02-05 21:14:00,41,288.4229004530886
2022-02-05 22:14:00,42,332.48954451963806
2022-02-05 23:14:00,34,206.5410421183311
2022-02-06 00:14:00,30,206.67978910116219
2022-02-06 01:14:00,21,126.6658565253916
2022-02-06 02:14:00,13,73.29561483985003
2022-02-06 03:14:00,10,54.25927007063406
2022-02-06 04:14:00,9,48.95654023865454
2022-02-06 05:14:00,7,37.158813429424676
2022-02-06 06:14:00,3,13.326689054269865
2022-02-06 07:14:00,4,18.895955000384788
2022-02-06 08:14:00,9,111.32948965766812
2022-02-06 09:14:00,12,112.69686944981555
2022-02-06 10:14:00,20,144.9380582640241
2022-02-06 11:14:00,25,199.70836359520533
2022-02-06 12:14:00,20,183.27378934731053
2022-02-06 13:14:00,17,118.19422781338456
2022-02-06 14:14:00,20,207.20334382101302
2022-02-06 15:14:00,22,126.08140118077245
2022-02-06 16:14:00,24,131.54895062433908
2022-02-06 17:14:00,31,312.4748844349323
2022-02-06 18:14:00,31,223.98403316285592
2022-02-06 19:14:00,31,219.38265184867902
2022-02-06 20:14:00,34,293.9954329696
2022-02-06 21:14:00,34,260.0795942698865
2022-02-06 22:14:00,30,169.68404808982947
2022-02-06 23:14:00,28,161.88591202858825
2022-02-07 00:14:00,27,159.45439925404142
2022-02-07 01:14:00,24,143.42027480984135
2022-02-07 02:14:00,19,113.54236369856272
2022-02-07 03:14:00,14,82.12296379988244
2022-02-07 04:14:00,10,55.65342804967716
2022-02-07 05:14:00,6,33.28884821535513
2022-02-07 06:14:00,8,44.02375749212487
2022-02-07 07:14:00,9,51.60713915356688
2022-02-07 08:14:00,19,127.38363823691313
2022-02-07 09:14:00,25,179.0841655301692
2022-02-07 10:14:00,31,236.25401070138884
2022-02-07 11:14:00,26,201.7273632127769
2022-02-07 12:14:00,27,309.52476713376984
2022-02-07 13:14:00,17,140.21196965214702
2022-02-07 14:14:00,21,190.2108168200001
2022-02-07 15:14:00,19,95.33766156337124
2022-02-07 16:14:00,17,100.03836714851101
2022-02-07 17:14:00,20,202.69087678740323
2022-02-07 18:14:00,32,224.08426667647277
2022-02-07 19:14:00,32,209.80517052179954
2022-02-07 20:14:00,34,217.61797042183443
2022-02-07 21:14:00,28,159.62933568551347
2022-02-07 22:14:00,28,158.20776939051768
2022-02-07 23:14:00,25,143.11788867433924
2022-02-08 00:14:00,23,135.1092570904871
2022-02-08 01:14:00,21,121.17325464503122
2022-02-08 02:14:00,17,94.56658420677749
2022-02-08 03:14:00,13,74.10401776729663
2022-02-08 04:14:00,11,66.75121188748686
2022-02-08 05:14:00,10,62.67858294671388
2022-02-08 06:14:00,7,44.66955058899973
2022-02-08 07:14:00,8,53.10061798032607
2022-02-08 08:14:00,12,92.88387903632807
2022-02-08 09:14:00,24,202.55392977347282
2022-02-08 10:14:00,19,123.76723941874833
2022-02-08 11:14:00,14,152.28357906278285
2022-02-08 12:14:00,17,131.21727008360386
2022-02-08 13:14:00,21,177.89756630375547
2022-02-08 14:14:00,17,222.7635771451873
2022-02-08 15:14:00,16,189.88940131894776
2022-02-08 16:14:00,20,183.70612177027135
2022-02-08 17:14:00,28,304.116995597936
2022-02-08 18:14:00,36,240.82701266540764
